
======================================================================
  Ensun.io FULL Scraper — FirmsLedger
======================================================================
  Slugs to process  : 8,535
  Already done      : 0 (skipped)
  Companies / cat   : 10
  Concurrency       : 3 parallel browsers
  Est. time         : ~189 minutes
======================================================================

  [    1/8535]   0.0%  –  chemicals-petrochemicals                  0 companies  (site: ?)
  [ 2690/8535]  31.5%  –  3d-packaging-modeling                     0 companies  (site: ?)
  [ 2691/8535]  31.5%  –  mailer-boxes                              0 companies  (site: ?)
  [ 2692/8535]  31.5%  ✓  e-commerce-packaging                      10 companies  (site: 100)
  [ 2693/8535]  31.6%  –  padded-mailers                            0 companies  (site: ?)
  [ 2694/8535]  31.6%  –  void-fill                                 0 companies  (site: ?)
  [ 2695/8535]  31.6%  ✓  protective-packaging                      10 companies  (site: 100)
  [ 2696/8535]  31.6%  ✓  cold-chain-packaging                      10 companies  (site: 100)
  [ 2697/8535]  31.6%  –  insulated-boxes                           0 companies  (site: ?)
  [ 2698/8535]  31.6%  –  dry-ice-packaging                         0 companies  (site: ?)
  [ 2699/8535]  31.6%  –  temperature-monitors                      0 companies  (site: ?)
  [ 2700/8535]  31.6%  –  gel-packs                                 0 companies  (site: ?)
  [ 2701/8535]  31.6%  –  water-treatment-plants                    0 companies  (site: ?)
  [ 2702/8535]  31.7%  –  surface-water-treatment                   0 companies  (site: ?)
  [ 2703/8535]  31.7%  –  groundwater-treatment                     0 companies  (site: ?)
  [ 2704/8535]  31.7%  ✓  desalination                              10 companies  (site: 100)
  [ 2705/8535]  31.7%  –  brackish-water-treatment                  0 companies  (site: ?)
  [ 2706/8535]  31.7%  –  drinking-water-systems                    0 companies  (site: ?)
  [ 2707/8535]  31.7%  –  reverse-osmosis-systems                   0 companies  (site: ?)
  [ 2708/8535]  31.7%  –  uv-water-purifiers                        0 companies  (site: ?)
  [ 2709/8535]  31.7%  –  water-filters                             0 companies  (site: ?)
  [ 2710/8535]  31.8%  –  water-dispensers                          0 companies  (site: ?)
  [ 2711/8535]  31.8%  –  process-water                             0 companies  (site: ?)
  [ 2712/8535]  31.8%  ✓  industrial-water-treatment                10 companies  (site: 10000)
  [ 2713/8535]  31.8%  –  boiler-water-treatment                    0 companies  (site: ?)
  [ 2714/8535]  31.8%  –  cooling-tower-water-treatment             0 companies  (site: ?)
  [ 2715/8535]  31.8%  –  ultra-pure-water                          0 companies  (site: ?)
  [ 2716/8535]  31.8%  –  mbr-systems                               0 companies  (site: ?)
  [ 2717/8535]  31.8%  –  stp-for-apartments                        0 companies  (site: ?)
  [ 2718/8535]  31.8%  –  decentralized-sewage-treatment            0 companies  (site: ?)
  [ 2719/8535]  31.9%  –  effluent-treatment-plants                 0 companies  (site: ?)
  [ 2720/8535]  31.9%  –  pharma-etp                                0 companies  (site: ?)
  [ 2721/8535]  31.9%  –  textile-etp                               0 companies  (site: ?)
  [ 2722/8535]  31.9%  –  chemical-etp                              0 companies  (site: ?)
  [ 2723/8535]  31.9%  –  zero-liquid-discharge-systems             0 companies  (site: ?)
  [ 2724/8535]  31.9%  –  water-distribution-systems                0 companies  (site: ?)
  [ 2725/8535]  31.9%  –  pipes-for-water                           0 companies  (site: ?)
  [ 2726/8535]  31.9%  –  water-meters                              0 companies  (site: ?)
  [ 2727/8535]  32.0%  –  pumping-stations                          0 companies  (site: ?)
  [ 2728/8535]  32.0%  –  water-tanks                               0 companies  (site: ?)
  [ 2729/8535]  32.0%  –  irrigation-water-management               0 companies  (site: ?)
  [ 2730/8535]  32.0%  –  drip-irrigation-management                0 companies  (site: ?)
  [ 2731/8535]  32.0%  –  canal-systems                             0 companies  (site: ?)
  [ 2732/8535]  32.0%  –  water-storage                             0 companies  (site: ?)
  [ 2733/8535]  32.0%  –  micro-irrigation                          0 companies  (site: ?)
  [ 2734/8535]  32.0%  –  rainwater-collection                      0 companies  (site: ?)
  [ 2735/8535]  32.0%  –  percolation-tanks                         0 companies  (site: ?)
  [ 2736/8535]  32.1%  –  recharge-wells                            0 companies  (site: ?)
  [ 2737/8535]  32.1%  –  water-testing                             0 companies  (site: ?)
  [ 2738/8535]  32.1%  –  water-quality-analysis                    0 companies  (site: ?)
  [ 2739/8535]  32.1%  –  water-sampling                            0 companies  (site: ?)
  [ 2740/8535]  32.1%  –  portable-water-testers                    0 companies  (site: ?)
  [ 2741/8535]  32.1%  –  water-lab-services                        0 companies  (site: ?)
  [ 2742/8535]  32.1%  –  water-chemicals                           0 companies  (site: ?)
  [ 2743/8535]  32.1%  –  antiscalants                              0 companies  (site: ?)
  [ 2744/8535]  32.1%  –  biocides                                  0 companies  (site: ?)
  [ 2745/8535]  32.2%  –  ph-adjusters                              0 companies  (site: ?)
  [ 2746/8535]  32.2%  –  water-pumps-for-municipal                 0 companies  (site: ?)
  [ 2747/8535]  32.2%  –  submersible-pumps-municipal               0 companies  (site: ?)
  [ 2748/8535]  32.2%  –  centrifugal-pumps-water                   0 companies  (site: ?)
  [ 2749/8535]  32.2%  –  booster-pumps                             0 companies  (site: ?)
  [ 2750/8535]  32.2%  –  sanitation                                0 companies  (site: ?)
  [ 2751/8535]  32.2%  –  toilets-for-schools                       0 companies  (site: ?)
  [ 2752/8535]  32.2%  –  community-sanitation                      0 companies  (site: ?)
  [ 2753/8535]  32.3%  –  wash-programs                             0 companies  (site: ?)
  [ 2754/8535]  32.3%  –  menstrual-hygiene                         0 companies  (site: ?)
  [ 2755/8535]  32.3%  –  solid-waste-management                    0 companies  (site: ?)
  [ 2756/8535]  32.3%  –  composting                                0 companies  (site: ?)
  [ 2757/8535]  32.3%  –  biogas-from-waste                         0 companies  (site: ?)
  [ 2758/8535]  32.3%  –  landfill-management                       0 companies  (site: ?)
  [ 2759/8535]  32.3%  –  waste-segregation                         0 companies  (site: ?)
  [ 2760/8535]  32.3%  –  plastic-waste-management                  0 companies  (site: ?)
  [ 2761/8535]  32.3%  –  plastic-collection                        0 companies  (site: ?)
  [ 2762/8535]  32.4%  –  plastic-recycling-plant                   0 companies  (site: ?)
  [ 2763/8535]  32.4%  ✓  upcycling                                 10 companies  (site: 100)
  [ 2764/8535]  32.4%  –  stormwater-management                     0 companies  (site: ?)
  [ 2765/8535]  32.4%  –  drainage-systems                          0 companies  (site: ?)
  [ 2766/8535]  32.4%  –  retention-ponds                           0 companies  (site: ?)
  [ 2767/8535]  32.4%  –  permeable-pavements                       0 companies  (site: ?)
  [ 2768/8535]  32.4%  –  green-infrastructure                      0 companies  (site: ?)
  [ 2769/8535]  32.4%  ✓  offset-printing                           10 companies  (site: ?)
  [ 2770/8535]  32.5%  –  sheet-fed-offset                          0 companies  (site: ?)
  [ 2771/8535]  32.5%  –  web-offset                                0 companies  (site: ?)
  [ 2772/8535]  32.5%  –  uv-printing                               0 companies  (site: ?)
  [ 2773/8535]  32.5%  –  waterless-offset                          0 companies  (site: ?)
  [ 2774/8535]  32.5%  ✓  digital-printing                          10 companies  (site: 100)
  [ 2775/8535]  32.5%  –  large-format-printing                     0 companies  (site: ?)
  [ 2776/8535]  32.5%  –  wide-format                               0 companies  (site: ?)
  [ 2777/8535]  32.5%  –  pod-printing                              0 companies  (site: ?)
  [ 2778/8535]  32.5%  –  hp-indigo                                 0 companies  (site: ?)
  [ 2779/8535]  32.6%  –  inkjet-digital                            0 companies  (site: ?)
  [ 2780/8535]  32.6%  –  flexographic-printing                     0 companies  (site: ?)
  [ 2781/8535]  32.6%  –  flexo-for-packaging                       0 companies  (site: ?)
  [ 2782/8535]  32.6%  –  corrugated-flexo                          0 companies  (site: ?)
  [ 2783/8535]  32.6%  –  label-printing-flexo                      0 companies  (site: ?)
  [ 2784/8535]  32.6%  ✓  screen-printing                           10 companies  (site: 100)
  [ 2785/8535]  32.6%  –  glass-printing                            0 companies  (site: ?)
  [ 2786/8535]  32.6%  –  industrial-screen-printing                0 companies  (site: ?)
  [ 2787/8535]  32.7%  –  textile-screen-printing                   0 companies  (site: ?)
  [ 2788/8535]  32.7%  –  ceramic-printing                          0 companies  (site: ?)
  [ 2789/8535]  32.7%  –  gravure-printing                          0 companies  (site: ?)
  [ 2790/8535]  32.7%  –  rotogravure                               0 companies  (site: ?)
  [ 2791/8535]  32.7%  –  packaging-gravure                         0 companies  (site: ?)
  [ 2792/8535]  32.7%  –  publication-gravure                       0 companies  (site: ?)
  [ 2793/8535]  32.7%  –  3d-printing-services                      0 companies  (site: ?)
  [ 2794/8535]  32.7%  ✓  rapid-prototyping                         10 companies  (site: 100)
  [ 2795/8535]  32.7%  –  3d-printing-for-manufacturing             0 companies  (site: ?)
  [ 2796/8535]  32.8%  –  metal-3d-print-services                   0 companies  (site: ?)
  [ 2797/8535]  32.8%  –  commercial-printing                       0 companies  (site: ?)
  [ 2798/8535]  32.8%  –  brochures                                 0 companies  (site: ?)
  [ 2799/8535]  32.8%  –  catalogs                                  0 companies  (site: ?)
  [ 2800/8535]  32.8%  –  magazines                                 0 companies  (site: ?)
  [ 2801/8535]  32.8%  –  newspapers                                0 companies  (site: ?)
  [ 2802/8535]  32.8%  –  flyers                                    0 companies  (site: ?)
  [ 2803/8535]  32.8%  –  banners                                   0 companies  (site: ?)
  [ 2804/8535]  32.9%  –  packaging-printing                        0 companies  (site: ?)
  [ 2805/8535]  32.9%  ✓  label-printing                            10 companies  (site: 100)
  [ 2806/8535]  32.9%  –  carton-printing                           0 companies  (site: ?)
  [ 2807/8535]  32.9%  –  box-printing                              0 companies  (site: ?)
  [ 2808/8535]  32.9%  –  flexible-pack-printing                    0 companies  (site: ?)
  [ 2809/8535]  32.9%  –  security-printing                         0 companies  (site: ?)
  [ 2810/8535]  32.9%  –  currency-printing                         0 companies  (site: ?)
  [ 2811/8535]  32.9%  –  cheques                                   0 companies  (site: ?)
  [ 2812/8535]  32.9%  –  lottery-tickets                           0 companies  (site: ?)
  [ 2813/8535]  33.0%  –  anti-counterfeit                          0 companies  (site: ?)
  [ 2814/8535]  33.0%  –  academic-publishing                       0 companies  (site: ?)
  [ 2815/8535]  33.0%  ✓  book-publishing                           10 companies  (site: 100)
  [ 2816/8535]  33.0%  ✓  self-publishing                           10 companies  (site: 100)
  [ 2817/8535]  33.0%  –  e-book-publishing                         0 companies  (site: ?)
  [ 2818/8535]  33.0%  –  comics-publishing                         0 companies  (site: ?)
  [ 2819/8535]  33.0%  ✓  magazine-publishing                       10 companies  (site: 100)
  [ 2820/8535]  33.0%  –  trade-journals                            0 companies  (site: ?)
  [ 2821/8535]  33.1%  –  consumer-magazines                        0 companies  (site: ?)
  [ 2822/8535]  33.1%  –  digital-magazines                         0 companies  (site: ?)
  [ 2823/8535]  33.1%  –  newspaper-publishing                      0 companies  (site: ?)
  [ 2824/8535]  33.1%  –  b2b-publishing                            0 companies  (site: ?)
  [ 2825/8535]  33.1%  –  regional-newspapers                       0 companies  (site: ?)
  [ 2826/8535]  33.1%  –  daily-newspapers                          0 companies  (site: ?)
  [ 2827/8535]  33.1%  –  online-news                               0 companies  (site: ?)
  [ 2828/8535]  33.1%  –  newsletter-publishing                     0 companies  (site: ?)
  [ 2829/8535]  33.1%  ✓  signage                                   10 companies  (site: 9331)
  [ 2830/8535]  33.2%  –  outdoor-signage                           0 companies  (site: ?)
  [ 2831/8535]  33.2%  –  indoor-signage                            0 companies  (site: ?)
  [ 2832/8535]  33.2%  –  retail-signage                            0 companies  (site: ?)
  [ 2833/8535]  33.2%  –  wayfinding                                0 companies  (site: ?)
  [ 2834/8535]  33.2%  –  promotional-products                      0 companies  (site: ?)
  [ 2835/8535]  33.2%  –  vehicle-wraps                             0 companies  (site: ?)
  [ 2836/8535]  33.2%  –  branded-merchandise                       0 companies  (site: ?)
  [ 2837/8535]  33.2%  –  corporate-gifts                           0 companies  (site: ?)
  [ 2838/8535]  33.3%  –  custom-apparel                            0 companies  (site: ?)
  [ 2839/8535]  33.3%  –  printed-promotional-items                 0 companies  (site: ?)
  [ 2840/8535]  33.3%  –  pre-press-services                        0 companies  (site: ?)
  [ 2841/8535]  33.3%  –  color-management                          0 companies  (site: ?)
  [ 2842/8535]  33.3%  –  plate-making                              0 companies  (site: ?)
  [ 2843/8535]  33.3%  –  file-preparation                          0 companies  (site: ?)
  [ 2844/8535]  33.3%  –  proofing                                  0 companies  (site: ?)
  [ 2845/8535]  33.3%  –  post-press-finishing                      0 companies  (site: ?)
  [ 2846/8535]  33.3%  –  lamination                                0 companies  (site: ?)
  [ 2847/8535]  33.4%  –  varnishing                                0 companies  (site: ?)
  [ 2848/8535]  33.4%  ✓  uv-coating                                10 companies  (site: 100)
  [ 2849/8535]  33.4%  ✓  die-cutting                               10 companies  (site: 100)
  [ 2850/8535]  33.4%  –  binding                                   0 companies  (site: ?)
  [ 2851/8535]  33.4%  ✓  foil-stamping                             10 companies  (site: 100)
  [ 2852/8535]  33.4%  –  print-management                          0 companies  (site: ?)
  [ 2853/8535]  33.4%  –  print-procurement                         0 companies  (site: ?)
  [ 2854/8535]  33.4%  –  print-optimization                        0 companies  (site: ?)
  [ 2855/8535]  33.5%  ✓  managed-print-services                    10 companies  (site: 100)
  [ 2856/8535]  33.5%  –  inks-chemicals-for-print                  0 companies  (site: ?)
  [ 2857/8535]  33.5%  –  offset-inks                               0 companies  (site: ?)
  [ 2858/8535]  33.5%  –  uv-inks                                   0 companies  (site: ?)
  [ 2859/8535]  33.5%  –  screen-inks                               0 companies  (site: ?)
  [ 2860/8535]  33.5%  –  fountain-solutions                        0 companies  (site: ?)
  [ 2861/8535]  33.5%  ✓  aircraft                                  10 companies  (site: ?)
  [ 2862/8535]  33.5%  –  commercial-aircraft                       0 companies  (site: ?)
  [ 2863/8535]  33.5%  –  military-aircraft                         0 companies  (site: ?)
  [ 2864/8535]  33.6%  –  helicopters                               0 companies  (site: ?)
  [ 2865/8535]  33.6%  –  business-jets                             0 companies  (site: ?)
  [ 2866/8535]  33.6%  –  regional-aircraft                         0 companies  (site: ?)
  [ 2867/8535]  33.6%  –  aircraft-engines                          0 companies  (site: ?)
  [ 2868/8535]  33.6%  –  jet-engines                               0 companies  (site: ?)
  [ 2869/8535]  33.6%  –  turboprop                                 0 companies  (site: ?)
  [ 2870/8535]  33.6%  –  helicopter-engines                        0 companies  (site: ?)
  [ 2871/8535]  33.6%  –  mro-engines                               0 companies  (site: ?)
  [ 2872/8535]  33.6%  –  mro                                       0 companies  (site: ?)
  [ 2873/8535]  33.7%  ✓  aircraft-maintenance                      10 companies  (site: 100)
  [ 2874/8535]  33.7%  –  aircraft-repair                           0 companies  (site: ?)
  [ 2875/8535]  33.7%  –  component-overhaul                        0 companies  (site: ?)
  [ 2876/8535]  33.7%  –  base-maintenance                          0 companies  (site: ?)
  [ 2877/8535]  33.7%  –  line-maintenance                          0 companies  (site: ?)
  [ 2878/8535]  33.7%  –  avionics                                  0 companies  (site: ?)
  [ 2879/8535]  33.7%  –  navigation-systems                        0 companies  (site: ?)
  [ 2880/8535]  33.7%  –  communication-systems                     0 companies  (site: ?)
  [ 2881/8535]  33.8%  –  flight-management-systems                 0 companies  (site: ?)
  [ 2882/8535]  33.8%  –  radar                                     0 companies  (site: ?)
  [ 2883/8535]  33.8%  –  tcas                                      0 companies  (site: ?)
  [ 2884/8535]  33.8%  –  space-systems                             0 companies  (site: ?)
  [ 2885/8535]  33.8%  –  satellites                                0 companies  (site: ?)
  [ 2886/8535]  33.8%  –  launch-vehicles                           0 companies  (site: ?)
  [ 2887/8535]  33.8%  –  spacecraft                                0 companies  (site: ?)
  [ 2888/8535]  33.8%  –  ground-stations                           0 companies  (site: ?)
  [ 2889/8535]  33.8%  –  space-technology                          0 companies  (site: ?)
  [ 2890/8535]  33.9%  –  defense-electronics                       0 companies  (site: ?)
  [ 2891/8535]  33.9%  –  radar-systems                             0 companies  (site: ?)
  [ 2892/8535]  33.9%  ✓  electronic-warfare                        10 companies  (site: 100)
  [ 2893/8535]  33.9%  –  c4isr                                     0 companies  (site: ?)
  [ 2894/8535]  33.9%  –  sonar-systems                             0 companies  (site: ?)
  [ 2895/8535]  33.9%  –  eo-ir-systems                             0 companies  (site: ?)
  [ 2896/8535]  33.9%  –  military-vehicles                         0 companies  (site: ?)
  [ 2897/8535]  33.9%  –  armored-vehicles                          0 companies  (site: ?)
  [ 2898/8535]  34.0%  –  apcs                                      0 companies  (site: ?)
  [ 2899/8535]  34.0%  –  tanks                                     0 companies  (site: ?)
  [ 2900/8535]  34.0%  –  military-trucks                           0 companies  (site: ?)
  [ 2901/8535]  34.0%  –  naval-vessels                             0 companies  (site: ?)
  [ 2902/8535]  34.0%  –  submarines                                0 companies  (site: ?)
  [ 2903/8535]  34.0%  –  weapons-systems                           0 companies  (site: ?)
  [ 2904/8535]  34.0%  –  small-arms                                0 companies  (site: ?)
  [ 2905/8535]  34.0%  –  artillery                                 0 companies  (site: ?)
  [ 2906/8535]  34.0%  –  missiles                                  0 companies  (site: ?)
  [ 2907/8535]  34.1%  –  guided-munitions                          0 companies  (site: ?)
  [ 2908/8535]  34.1%  –  torpedoes                                 0 companies  (site: ?)
  [ 2909/8535]  34.1%  –  defense-software                          0 companies  (site: ?)
  [ 2910/8535]  34.1%  ✓  military-simulation                       10 companies  (site: 100)
  [ 2911/8535]  34.1%  –  c2-systems                                0 companies  (site: ?)
  [ 2912/8535]  34.1%  –  gis-for-defense                           0 companies  (site: ?)
  [ 2913/8535]  34.1%  –  aerospace-structures                      0 companies  (site: ?)
  [ 2914/8535]  34.1%  ✓  cyber-defense                             10 companies  (site: 100)
  [ 2915/8535]  34.2%  –  fuselage                                  0 companies  (site: ?)
  [ 2916/8535]  34.2%  –  wings                                     0 companies  (site: ?)
  [ 2917/8535]  34.2%  –  aerostructures                            0 companies  (site: ?)
  [ 2918/8535]  34.2%  –  landing-gear                              0 companies  (site: ?)
  [ 2919/8535]  34.2%  –  composites-for-aerospace                  0 companies  (site: ?)
  [ 2920/8535]  34.2%  –  airport-equipment                         0 companies  (site: ?)
  [ 2921/8535]  34.2%  –  ground-support-equipment                  0 companies  (site: ?)
  [ 2922/8535]  34.2%  –  baggage-handling                          0 companies  (site: ?)
  [ 2923/8535]  34.2%  –  airport-it                                0 companies  (site: ?)
  [ 2924/8535]  34.3%  –  air-traffic-control                       0 companies  (site: ?)
  [ 2925/8535]  34.3%  –  simulation-training                       0 companies  (site: ?)
  [ 2926/8535]  34.3%  –  military-training-simulators              0 companies  (site: ?)
  [ 2927/8535]  34.3%  –  flight-simulators                         0 companies  (site: ?)
  [ 2928/8535]  34.3%  –  naval-simulators                          0 companies  (site: ?)
  [ 2929/8535]  34.3%  ✓  satellite-communication                   10 companies  (site: 100)
  [ 2930/8535]  34.3%  –  vsat                                      0 companies  (site: ?)
  [ 2931/8535]  34.3%  –  leo-satellites                            0 companies  (site: ?)
  [ 2932/8535]  34.4%  –  geo-satellites                            0 companies  (site: ?)
  [ 2933/8535]  34.4%  –  satcom-terminals                          0 companies  (site: ?)
  [ 2934/8535]  34.4%  –  propulsion                                0 companies  (site: ?)
  [ 2935/8535]  34.4%  –  rocket-propulsion                         0 companies  (site: ?)
  [ 2936/8535]  34.4%  –  jet-propulsion                            0 companies  (site: ?)
  [ 2937/8535]  34.4%  –  ion-drives                                0 companies  (site: ?)
  [ 2938/8535]  34.4%  –  hybrid-propulsion                         0 companies  (site: ?)
  [ 2939/8535]  34.4%  –  aerospace-materials                       0 companies  (site: ?)
  [ 2940/8535]  34.4%  –  titanium-alloys-for-aerospace             0 companies  (site: ?)
  [ 2941/8535]  34.5%  –  cfrp                                      0 companies  (site: ?)
  [ 2942/8535]  34.5%  ✓  superalloys                               10 companies  (site: 100)
  [ 2943/8535]  34.5%  –  aluminum-for-aerospace                    0 companies  (site: ?)
  [ 2944/8535]  34.5%  –  defense-logistics                         0 companies  (site: ?)
  [ 2945/8535]  34.5%  –  military-supply-chain                     0 companies  (site: ?)
  [ 2946/8535]  34.5%  –  defense-procurement                       0 companies  (site: ?)
  [ 2947/8535]  34.5%  –  in-service-support                        0 companies  (site: ?)
  [ 2948/8535]  34.5%  –  night-vision                              0 companies  (site: ?)
  [ 2949/8535]  34.6%  –  thermal-imaging-military                  0 companies  (site: ?)
  [ 2950/8535]  34.6%  –  surveillance-systems                      0 companies  (site: ?)
  [ 2951/8535]  34.6%  –  reconnaissance-systems                    0 companies  (site: ?)
  [ 2952/8535]  34.6%  –  mobile-networks                           0 companies  (site: ?)
  [ 2953/8535]  34.6%  –  5g-networks                               0 companies  (site: ?)
  [ 2954/8535]  34.6%  –  4g-lte                                    0 companies  (site: ?)
  [ 2955/8535]  34.6%  –  3g                                        0 companies  (site: ?)
  [ 2956/8535]  34.6%  –  2g                                        0 companies  (site: ?)
  [ 2957/8535]  34.6%  –  network-densification                     0 companies  (site: ?)
  [ 2958/8535]  34.7%  –  small-cells                               0 companies  (site: ?)
  [ 2959/8535]  34.7%  –  massive-mimo                              0 companies  (site: ?)
  [ 2960/8535]  34.7%  –  fixed-line                                0 companies  (site: ?)
  [ 2961/8535]  34.7%  –  dsl                                       0 companies  (site: ?)
  [ 2962/8535]  34.7%  –  fttx                                      0 companies  (site: ?)
  [ 2963/8535]  34.7%  –  gpon                                      0 companies  (site: ?)
  [ 2964/8535]  34.7%  –  leased-lines                              0 companies  (site: ?)
  [ 2965/8535]  34.7%  –  isdn                                      0 companies  (site: ?)
  [ 2966/8535]  34.8%  –  internet-service-providers                0 companies  (site: ?)
  [ 2967/8535]  34.8%  –  broadband-isp                             0 companies  (site: ?)
  [ 2968/8535]  34.8%  –  wireless-isp                              0 companies  (site: ?)
  [ 2969/8535]  34.8%  –  satellite-internet                        0 companies  (site: ?)
  [ 2970/8535]  34.8%  ✓  rural-connectivity                        10 companies  (site: 100)
  [ 2971/8535]  34.8%  –  radio-access-network                      0 companies  (site: ?)
  [ 2972/8535]  34.8%  –  data-centers                              0 companies  (site: ?)
  [ 2973/8535]  34.8%  –  transport-network                         0 companies  (site: ?)
  [ 2974/8535]  34.8%  –  core-network                              0 companies  (site: ?)
  [ 2975/8535]  34.9%  –  hyperscale-data-centers                   0 companies  (site: ?)
  [ 2976/8535]  34.9%  –  colocation                                0 companies  (site: ?)
  [ 2977/8535]  34.9%  –  edge-data-centers                         0 companies  (site: ?)
  [ 2978/8535]  34.9%  –  modular-data-centers                      0 companies  (site: ?)
  [ 2979/8535]  34.9%  –  cloud-services-for-telecom                0 companies  (site: ?)
  [ 2980/8535]  34.9%  –  network-as-a-service                      0 companies  (site: ?)
  [ 2981/8535]  34.9%  –  cloud-communication                       0 companies  (site: ?)
  [ 2982/8535]  34.9%  –  ucaas                                     0 companies  (site: ?)
  [ 2983/8535]  35.0%  –  ccaas                                     0 companies  (site: ?)
  [ 2984/8535]  35.0%  ✓  cpaas                                     10 companies  (site: 100)
  [ 2985/8535]  35.0%  –  voip                                      0 companies  (site: ?)
  [ 2986/8535]  35.0%  –  ip-pbx                                    0 companies  (site: ?)
  [ 2987/8535]  35.0%  –  hosted-pbx                                0 companies  (site: ?)
  [ 2988/8535]  35.0%  –  sip-trunking                              0 companies  (site: ?)
  [ 2989/8535]  35.0%  –  voice-gateways                            0 companies  (site: ?)
  [ 2990/8535]  35.0%  –  webrtc                                    0 companies  (site: ?)
  [ 2991/8535]  35.0%  –  fiber-optic-networks                      0 companies  (site: ?)
  [ 2992/8535]  35.1%  –  fiber-deployment                          0 companies  (site: ?)
  [ 2993/8535]  35.1%  –  ofc-cables                                0 companies  (site: ?)
  [ 2994/8535]  35.1%  –  dwdm                                      0 companies  (site: ?)
  [ 2995/8535]  35.1%  –  optical-amplifiers                        0 companies  (site: ?)
  [ 2996/8535]  35.1%  –  submarine-cables                          0 companies  (site: ?)
  [ 2997/8535]  35.1%  –  hts-satellites                            0 companies  (site: ?)
  [ 2998/8535]  35.1%  –  satellite-phones                          0 companies  (site: ?)
  [ 2999/8535]  35.1%  –  iot-via-satellite                         0 companies  (site: ?)
  [ 3000/8535]  35.1%  –  telecom-software                          0 companies  (site: ?)
  [ 3001/8535]  35.2%  –  bss                                       0 companies  (site: ?)
  [ 3002/8535]  35.2%  –  oss                                       0 companies  (site: ?)
  [ 3003/8535]  35.2%  –  revenue-assurance                         0 companies  (site: ?)
  [ 3004/8535]  35.2%  –  fraud-management                          0 companies  (site: ?)
  [ 3005/8535]  35.2%  –  network-management                        0 companies  (site: ?)
  [ 3006/8535]  35.2%  –  billing-systems                           0 companies  (site: ?)
  [ 3007/8535]  35.2%  –  mvno                                      0 companies  (site: ?)
  [ 3008/8535]  35.2%  –  mobile-virtual-networks                   0 companies  (site: ?)
  [ 3009/8535]  35.3%  ✓  esim                                      10 companies  (site: 100)
  [ 3010/8535]  35.3%  ✓  iot-connectivity                          10 companies  (site: 100)
  [ 3011/8535]  35.3%  –  managed-services-telecom                  0 companies  (site: ?)
  [ 3012/8535]  35.3%  –  field-services                            0 companies  (site: ?)
  [ 3013/8535]  35.3%  –  managed-sd-wan                            0 companies  (site: ?)
  [ 3014/8535]  35.3%  –  managed-wifi                              0 companies  (site: ?)
  [ 3015/8535]  35.3%  –  sim-management                            0 companies  (site: ?)
  [ 3016/8535]  35.3%  –  wifi                                      0 companies  (site: ?)
  [ 3017/8535]  35.3%  –  mesh-networks                             0 companies  (site: ?)
  [ 3018/8535]  35.4%  –  enterprise-wifi                           0 companies  (site: ?)
  [ 3019/8535]  35.4%  –  wifi-as-a-service                         0 companies  (site: ?)
  [ 3020/8535]  35.4%  –  wifi-6                                    0 companies  (site: ?)
  [ 3021/8535]  35.4%  –  unified-communications                    0 companies  (site: ?)
  [ 3022/8535]  35.4%  ✓  video-conferencing                        10 companies  (site: 100)
  [ 3023/8535]  35.4%  –  hotspot-management                        0 companies  (site: ?)
  [ 3024/8535]  35.4%  –  team-collaboration-tools                  0 companies  (site: ?)
  [ 3025/8535]  35.4%  –  contact-center                            0 companies  (site: ?)
  [ 3026/8535]  35.5%  –  call-center-technology                    0 companies  (site: ?)
  [ 3027/8535]  35.5%  –  messaging-platforms                       0 companies  (site: ?)
  [ 3028/8535]  35.5%  –  ivr                                       0 companies  (site: ?)
  [ 3029/8535]  35.5%  –  acd                                       0 companies  (site: ?)
  [ 3030/8535]  35.5%  –  contact-center-ai                         0 companies  (site: ?)
  [ 3031/8535]  35.5%  –  omnichannel-contact-center                0 companies  (site: ?)
  [ 3032/8535]  35.5%  –  network-testing                           0 companies  (site: ?)
  [ 3033/8535]  35.5%  –  drive-testing                             0 companies  (site: ?)
  [ 3034/8535]  35.5%  –  network-optimization                      0 companies  (site: ?)
  [ 3035/8535]  35.6%  –  rf-planning                               0 companies  (site: ?)
  [ 3036/8535]  35.6%  –  indoor-coverage                           0 companies  (site: ?)
  [ 3037/8535]  35.6%  –  telecom-towers                            0 companies  (site: ?)
  [ 3038/8535]  35.6%  –  tower-infrastructure                      0 companies  (site: ?)
  [ 3039/8535]  35.6%  –  tower-companies                           0 companies  (site: ?)
  [ 3040/8535]  35.6%  –  tower-sharing                             0 companies  (site: ?)
  [ 3041/8535]  35.6%  –  passive-infrastructure                    0 companies  (site: ?)
  [ 3042/8535]  35.6%  –  nb-iot                                    0 companies  (site: ?)
  [ 3043/8535]  35.7%  –  lte-m                                     0 companies  (site: ?)
  [ 3044/8535]  35.7%  –  lorawan                                   0 companies  (site: ?)
  [ 3045/8535]  35.7%  ✓  zigbee                                    10 companies  (site: 100)
  [ 3046/8535]  35.7%  –  bluetooth-for-iot                         0 companies  (site: ?)
  [ 3047/8535]  35.7%  –  skincare                                  0 companies  (site: ?)
  [ 3048/8535]  35.7%  –  face-wash                                 0 companies  (site: ?)
  [ 3049/8535]  35.7%  –  moisturizers                              0 companies  (site: ?)
  [ 3050/8535]  35.7%  ✓  sunscreen                                 10 companies  (site: ?)
  [ 3051/8535]  35.7%  –  serums                                    0 companies  (site: ?)
